roilf	roilf1
-1.596407573	1.061435027
0.138971632	-1.596407573
-1.589795019	0.138971632
-1.441502983	-1.589795019
-0.965794007	-1.441502983
0.257771963	-0.965794007
0.759133724	0.257771963
0.844659782	0.759133724
-0.48760763	0.844659782
-1.466918647	-0.48760763
-0.403831768	-1.466918647
-1.85355325	-0.403831768
0.010569149	-1.85355325
-1.329877571	0.010569149
1.519931477	-1.329877571
-0.634922768	1.519931477
0.423729448	-0.634922768
0.569201495	0.423729448
-2.231998279	0.569201495
0.898786277	-2.231998279
-0.127904515	0.898786277
0.085287852	-0.127904515
-0.866918256	0.085287852
0.332671874	-0.866918256
-0.010714094	0.332671874
2.235617821	-0.010714094
-0.630651659	2.235617821
-0.793949018	-0.630651659
-0.436705173	-0.793949018
-1.484057778	-0.436705173
0	-1.484057778
0.454005752	0
1.179385387	0.454005752
2.338671845	1.179385387
1.200594011	2.338671845
0.185013929	1.200594011
0.276880657	0.185013929
-0.317965292	0.276880657
1.194806146	-0.317965292
-1.092126191	1.194806146
0.061557404	-1.092126191
-0.927363679	0.061557404
0.906848754	-0.927363679
-0.267077714	0.906848754
0.594812542	-0.267077714
0.986933788	0.594812542
0.555304572	0.986933788
-0.413661489	0.555304572
0.312926112	-0.413661489
0	0.312926112
0.332042364	0
0.770504637	0.332042364
-1.032021584	0.770504637
-0.880082561	-1.032021584
0	-0.880082561
-3.074625765	0
-1.5628618	-3.074625765
-0.565666699	-1.5628618
0.256547442	-0.565666699
-1.440885144	0.256547442
-0.72830367	-1.440885144
1.149811995	-0.72830367
-0.997190141	1.149811995
0.856884683	-0.997190141
1.692051506	0.856884683
-0.223249973	1.692051506
0.435406624	-0.223249973
0	0.435406624
0.654839687	0
1.815196929	0.654839687
0.608092572	1.815196929
-0.701178373	0.608092572
-0.956547115	-0.701178373
1.750161174	-0.956547115
-0.05134261	1.750161174
0.889621901	-0.05134261
-0.756185905	0.889621901
-1.093245212	-0.756185905
0.785046899	-1.093245212
0.195302524	0.785046899
0.471264062	0.195302524
2.063597403	0.471264062
0.180054065	2.063597403
-0.120000014	0.180054065
0.429335191	-0.120000014
-0.019928258	0.429335191
-0.049838027	-0.019928258
0	-0.049838027
2.101394348	0
0.855453841	2.101394348
-0.378218945	0.855453841
-0.702030964	-0.378218945
0.604820886	-0.702030964
-0.967513044	0.604820886
0.743570592	-0.967513044
-0.185374949	0.743570592
0.185374949	-0.185374949
2.24576929	0.185374949
-1.527040477	2.24576929
-1.836168395	-1.527040477
0.108369056	-1.836168395
0.999322512	0.108369056
-1.433505156	0.999322512
-1.08377894	-1.433505156
-2.060470835	-1.08377894
0.214078271	-2.060470835
0.700190592	0.214078271
-0.822464909	0.700190592
1.638220478	-0.822464909
0.669768086	1.638220478
-0.940947883	0.669768086
0.030167429	-0.940947883
0.14066113	0.030167429
-0.412496183	0.14066113
1.072960908	-0.412496183
1.012214656	1.072960908
0.384331589	1.012214656
-0.088560891	0.384331589
-1.827986526	-0.088560891
-0.120385247	-1.827986526
0.670304145	-0.120385247
0.843970655	0.670304145
-0.694516136	0.843970655
2.088745888	-0.694516136
1.008933665	2.088745888
-0.193236775	1.008933665
0.328280685	-0.193236775
0.298378392	0.328280685
-0.288739373	0.298378392
0.00963809	-0.288739373
0.5190822	0.00963809
0	0.5190822
0.067091583	0
-2.169576624	0.067091583
-0.67790209	-2.169576624
0.491691422	-0.67790209
-1.323214725	0.491691422
0.238284465	-1.323214725
0.435385608	0.238284465
-1.532215828	0.435385608
-0.321349945	-1.532215828
0.341400071	-0.321349945
-0.281068244	0.341400071
0.020102523	-0.281068244
1.268304813	0.020102523
-0.507388046	1.268304813
-0.269663085	-0.507388046
0.598266816	-0.269663085
1.097445391	0.598266816
0.656639788	1.097445391
-0.853490245	0.656639788
0.511007401	-0.853490245
0.576652138	0.511007401
-0.165813254	0.576652138
1.578648832	-0.165813254
-0.317598073	1.578648832
0.58628646	-0.317598073
0	0.58628646
-0.230260104	0
-1.344119255	-0.230260104
0.833742105	-1.344119255
-0.843477782	0.833742105
-0.233941037	-0.843477782
0.185248432	-0.233941037
-0.019483682	0.185248432
-0.156006272	-0.019483682
0.175489954	-0.156006272
1.690289917	0.175489954
-0.057482278	1.690289917
0.047904193	-0.057482278
2.019696017	0.047904193
0.35607234	2.019696017
-0.009354099	0.35607234
-0.506425166	-0.009354099
-0.367353119	-0.506425166
0.433145687	-0.367353119
0.77683015	0.433145687
-1.021421053	0.77683015
-0.131951009	-1.021421053
0.442291221	-0.131951009
-0.621646534	0.442291221
-0.0945269	-0.621646534
-0.35052852	-0.0945269
-0.028475156	-0.35052852
-0.819754853	-0.028475156
-0.402800967	-0.819754853
0	-0.402800967
-0.510623008	0
-0.12564637	-0.510623008
-1.079304561	-0.12564637
0.623722907	-1.079304561
-2.061321513	0.623722907
0.079310007	-2.061321513
-0.945892451	0.079310007
1.232865089	-0.945892451
1.947319227	1.232865089
-0.05816208	1.947319227
1.405761644	-0.05816208
-0.162671678	1.405761644
-1.252786935	-0.162671678
-1.023450622	-1.252786935
0.019592477	-1.023450622
-0.412250289	0.019592477
-0.690883127	-0.412250289
-0.695689548	-0.690883127
-2.116587783	-0.695689548
-0.295843113	-2.116587783
0.4180054	-0.295843113
-0.930144182	0.4180054
-0.473495481	-0.930144182
0.432410846	-0.473495481
0.317965292	0.432410846
0.439381487	0.317965292
-0.72653172	0.439381487
0.225687416	-0.72653172
-2.0811436	0.225687416
1.834913867	-2.0811436
-0.970280114	1.834913867
-2.022175879	-0.970280114
1.668892053	-2.022175879
-2.220793263	1.668892053
-0.33047309	-2.220793263
-0.32085589	-0.33047309
0.544844038	-0.32085589
0.021306062	0.544844038
0.711142412	0.021306062
1.480264287	0.711142412
0	1.480264287
-3.262310058	0
2.823667057	-3.262310058
-1.147441401	2.823667057
-1.235767297	-1.147441401
-0.677604098	-1.235767297
0.09708215	-0.677604098
-1.171252951	0.09708215
1.257469144	-1.171252951
-0.605080182	1.257469144
0.701984631	-0.605080182
2.087402735	0.701984631
-0.486002013	2.087402735
-1.440101692	-0.486002013
-0.71167003	-1.440101692
-0.967767027	-0.71167003
0.043696745	-0.967767027
1.345214471	0.043696745
-0.291372353	1.345214471
1.085623604	-0.291372353
1.095114873	1.085623604
-3.672409665	1.095114873
-0.47281412	-3.672409665
0.308132741	-0.47281412
-1.405279004	0.308132741
0.666372968	-1.405279004
-1.663077563	0.666372968
-1.748455078	-1.663077563
-1.779570882	-1.748455078
0.058278456	-1.779570882
-0.093261839	0.058278456
-4.655333953	-0.093261839
-0.073340671	-4.655333953
1.118688709	-0.073340671
0.060441223	1.118688709
-0.048350055	0.060441223
0.120831334	-0.048350055
-2.804322627	0.120831334
1.931060559	-2.804322627
-1.324360252	1.931060559
-0.012344917	-1.324360252
0.51717884	-0.012344917
0.953435899	0.51717884
-1.322576222	0.953435899
-0.717558442	-1.322576222
-2.209479788	-0.717558442
-2.038924258	-2.209479788
1.911907856	-2.038924258
-0.983467918	1.911907856
0.945331516	-0.983467918
-1.602084891	0.945331516
0.695251931	-1.602084891
-0.97989438	0.695251931
-3.924144413	-0.97989438
2.146319811	-3.924144413
-0.23768663	2.146319811
-1.371069731	-0.23768663
-0.040217173	-1.371069731
1.331932317	-0.040217173
1.222975332	1.331932317
-0.958704565	1.222975332
-2.255383516	-0.958704565
-0.541346565	-2.255383516
0	-0.541346565
-10.79422142	0
4.218161404	-10.79422142
-3.120653582	4.218161404
0.74482692	-3.120653582
-0.849546804	0.74482692
-1.462521357	-0.849546804
-4.329949396	-1.462521357
1.213855844	-4.329949396
-4.617684729	1.213855844
-1.637889208	-4.617684729
-3.634911038	-1.637889208
-3.341851606	-3.634911038
0.035765379	-3.341851606
0.960861485	0.035765379
-4.269051203	0.960861485
4.357554616	-4.269051203
-2.254523832	4.357554616
3.310499854	-2.254523832
-2.266385958	3.310499854
0	-2.266385958
-2.00784533	0
-2.067638732	-2.00784533
0.946818546	-2.067638732
-1.583048237	0.946818546
0	-1.583048237
-1.094763671	0
-5.160299862	-1.094763671
-4.308107243	-5.160299862
1.491019546	-4.308107243
0.28735652	1.491019546
-0.885234808	0.28735652
-4.85110468	-0.885234808
-0.391475054	-4.85110468
5.490411335	-0.391475054
-4.70898778	5.490411335
5.141220624	-4.70898778
0	5.141220624
-4.838975143	0
2.952322313	-4.838975143
-3.124922141	2.952322313
-1.566952627	-3.124922141
-0.969811436	-1.566952627
2.363865814	-0.969811436
-3.926397604	2.363865814
0.179815737	-3.926397604
8.002543309	0.179815737
2.719725961	8.002543309
6.784905303	2.719725961
-9.070252672	6.784905303
4.10448799	-9.070252672
2.368712097	4.10448799
2.238256997	2.368712097
-5.522398373	2.238256997
-2.387327621	-5.522398373
4.738517623	-2.387327621
3.01975056	4.738517623
0	3.01975056
1.410991333	0
-2.63098359	1.410991333
-1.897443179	-2.63098359
-1.6157987	-1.897443179
-1.783793164	-1.6157987
-0.344373884	-1.783793164
3.411121584	-0.344373884
-5.689311442	3.411121584
3.247502779	-5.689311442
-0.342224793	3.247502779
1.858009698	-0.342224793
1.979486486	1.858009698
-1.505551949	1.979486486
-2.291621653	-1.505551949
0.783057912	-2.291621653
-3.479850554	0.783057912
-0.248807924	-3.479850554
-2.352555461	-0.248807924
-4.811026783	-2.352555461
-2.16419628	-4.811026783
-0.961766058	-2.16419628
2.723727158	-0.961766058
-1.579811688	2.723727158
5.767642746	-1.579811688
1.871996806	5.767642746
0.126369014	1.871996806
3.515663968	0.126369014
4.412480491	3.515663968
-5.10579485	4.412480491
-0.389544316	-5.10579485
-2.243550688	-0.389544316
5.098862613	-2.243550688
-1.914802028	5.098862613
0	-1.914802028
5.925904141	0
3.468119908	5.925904141
-6.822568583	3.468119908
0.731156305	-6.822568583
1.659708117	0.731156305
0.521488386	1.659708117
2.623724647	0.521488386
5.654314151	2.623724647
0.565872421	5.654314151
-1.725253997	0.565872421
1.141646363	-1.725253997
-2.006516619	1.141646363
1.615544022	-2.006516619
2.774541452	1.615544022
-1.027078399	2.774541452
-0.280357639	-1.027078399
0.122753194	-0.280357639
2.628999561	0.122753194
1.776546174	2.628999561
-0.808221271	1.776546174
-0.372629157	-0.808221271
2.463880609	-0.372629157
0.873655932	2.463880609
-3.320568695	0.873655932
0.760588472	-3.320568695
-0.236008201	0.760588472
2.500130221	-0.236008201
-0.412371718	2.500130221
-1.030080549	-0.412371718
-0.317805737	-1.030080549
-0.43653528	-0.317805737
-3.719684971	-0.43653528
2.959610372	-3.719684971
2.90747297	2.959610372
-1.660616042	2.90747297
0	-1.660616042
-2.870685447	0
-0.900127248	-2.870685447
0.295164725	-0.900127248
4.442161076	0.295164725
-0.165975142	4.442161076
1.745474909	-0.165975142
-2.680061151	1.745474909
-2.788347935	-2.680061151
1.929539929	-2.788347935
-1.68845147	1.929539929
3.382128243	-1.68845147
2.122313762	3.382128243
-1.080206903	2.122313762
-1.341857291	-1.080206903
-0.736528271	-1.341857291
0.753204666	-0.736528271
-0.083409797	0.753204666
0.880623785	-0.083409797
-1.399323183	0.880623785
0.117361066	-1.399323183
2.204082927	0.117361066
-1.220331767	2.204082927
-0.95024471	-1.220331767
-0.117321726	-0.95024471
-2.204226237	-0.117321726
1.935544295	-2.204226237
-4.312271661	1.935544295
-0.052682414	-4.312271661
0	-0.052682414
-8.0438008	0
-0.381461458	-8.0438008
-1.307962482	-0.381461458
2.164213551	-1.307962482
-0.075815015	2.164213551
-1.029168604	-0.075815015
1.596385099	-1.029168604
-3.121363981	1.596385099
-0.977333815	-3.121363981
-0.039292731	-0.977333815
-1.464792619	-0.039292731
0.417869477	-1.464792619
-2.350685837	0.417869477
-1.515801247	-2.350685837
-0.641890598	-1.515801247
-1.570219638	-0.641890598
1.237302143	-1.570219638
1.674111642	1.237302143
-0.554928975	1.674111642
-2.927854473	-0.554928975
-4.226438968	-2.927854473
1.254003893	-4.226438968
-1.298290873	1.254003893
-1.091203345	-1.298290873
-1.784753123	-1.091203345
2.454249041	-1.784753123
-4.27143533	2.454249041
0.509378272	-4.27143533
-2.502176606	0.509378272
0.637320698	-2.502176606
-1.49344959	0.637320698
1.775404664	-1.49344959
-4.364154526	1.775404664
0.829880281	-4.364154526
-1.691424072	0.829880281
-5.618455532	-1.691424072
2.759685125	-5.618455532
-1.822666296	2.759685125
9.766256856	-1.822666296
6.062462182	9.766256856
8.435415665	6.062462182
-8.016127839	8.435415665
1.832911885	-8.016127839
1.075279178	1.832911885
-1.508649303	1.075279178
0	-1.508649303
-0.239156544	0
-3.974327021	-0.239156544
3.930782496	-3.974327021
-2.849447337	3.930782496
-1.421664472	-2.849447337
1.331998472	-1.421664472
5.582439044	1.331998472
-0.531633363	5.582439044
-4.849170125	-0.531633363
4.378983322	-4.849170125
-1.83769089	4.378983322
-2.989924858	-1.83769089
0.962083716	-2.989924858
1.74378108	0.962083716
-2.818338095	1.74378108
1.784566654	-2.818338095
-0.310009106	1.784566654
-0.779253637	-0.310009106
1.772310457	-0.779253637
1.568659617	1.772310457
4.790450661	1.568659617
-1.494734078	4.790450661
3.332270468	-1.494734078
0.403796228	3.332270468
-5.232248858	0.403796228
-0.938573443	-5.232248858
-0.042872455	-0.938573443
-0.559021021	-0.042872455
1.879593993	-0.559021021
-2.941704335	1.879593993
-0.74366047	-2.941704335
-0.771353687	-0.74366047
0.397439251	-0.771353687
-1.733762033	0.397439251
-1.39988739	-1.733762033
-1.789448988	-1.39988739
6.149570201	-1.789448988
0.260869713	6.149570201
1.144103144	0.260869713
-0.970567308	1.144103144
3.743525167	-0.970567308
-3.354167115	3.743525167
-2.447674643	-3.354167115
-2.03381689	-2.447674643
-0.952820276	-2.03381689
0.772029266	-0.952820276
-2.93801256	0.772029266
-2.787143094	-2.93801256
-2.44890405	-2.787143094
2.424949085	-2.44890405
-2.596918173	2.424949085
0.196511977	-2.596918173
-0.516669866	0.196511977
-0.370691145	-0.516669866
3.311722172	-0.370691145
2.647282931	3.311722172
0.395763524	2.647282931
0	0.395763524
-3.138900764	0
-0.14395396	-3.138900764
0.479042832	-0.14395396
-4.671346895	0.479042832
2.814305707	-4.671346895
-2.739221234	2.814305707
-5.979621848	-2.739221234
-0.372539015	-5.979621848
-0.937465015	-0.372539015
-1.082261646	-0.937465015
-3.150301963	-1.082261646
1.918590756	-3.150301963
2.823972615	1.918590756
-5.023699345	2.823972615
-1.617744944	-5.023699345
-0.631460192	-1.617744944
0.028789406	-0.631460192
3.950852435	0.028789406
3.694064781	3.950852435
1.587334916	3.694064781
0	1.587334916
-3.444473474	0
2.838969452	-3.444473474
-3.411100151	2.838969452
1.195016937	-3.411100151
0	1.195016937
-0.758811229	0
-2.172503978	-0.758811229
-5.720747554	-2.172503978
-2.082169214	-5.720747554
-0.331175976	-2.082169214
-5.421801672	-0.331175976
-3.136878056	-5.421801672
0.131319782	-3.136878056
2.3347364	0.131319782
-5.874337964	2.3347364
0	-5.874337964
-3.317512251	0
-6.946984497	-3.317512251
10.63769481	-6.946984497
8.624914955	10.63769481
-5.918887139	8.624914955
3.593200923	-5.918887139
2.666824708	3.593200923
2.808487396	2.666824708
1.19690238	2.808487396
-6.13312962	1.19690238
-5.660047152	-6.13312962
7.725848314	-5.660047152
-1.750044664	7.725848314
-2.651488984	-1.750044664
-3.962221815	-2.651488984
-6.075093495	-3.962221815
-1.769318587	-6.075093495
-4.622515062	-1.769318587
11.62132765	-4.622515062
0	11.62132765
-1.36801039	0
5.428468349	-1.36801039
0.358131589	5.428468349
-3.741538891	0.358131589
6.022762312	-3.741538891
1.231270488	6.022762312
0.874732225	1.231270488
2.821407631	0.874732225
-0.880795368	2.821407631
2.9161844	-0.880795368
1.907614706	2.9161844
0.752971991	1.907614706
-0.260003035	0.752971991
3.83079895	-0.260003035
5.365686865	3.83079895
-3.76388515	5.365686865
4.78765049	-3.76388515
-1.182202131	4.78765049
1.729149711	-1.182202131
-3.4887259	1.729149711
-2.285191933	-3.4887259
5.669967719	-2.285191933
4.424825546	5.669967719
-1.908646589	4.424825546
1.184638933	-1.908646589
3.786096252	1.184638933
-4.087225714	3.786096252
-0.832812384	-4.087225714
0	-0.832812384
-0.177552361	0
-2.85844104	-0.177552361
0.104438652	-2.85844104
0.052178451	0.104438652
-4.12676685	0.052178451
-3.007538033	-4.12676685
0.530801637	-3.007538033
5.052677054	0.530801637
-1.306511052	5.052677054
6.3934474	-1.306511052
1.598435631	6.3934474
4.386987227	1.598435631
-0.977012418	4.386987227
-0.624551634	-0.977012418
-2.785423175	-0.624551634
-1.447492206	-2.785423175
3.215711163	-1.447492206
3.703684572	3.215711163
1.281919431	3.703684572
1.265694034	1.281919431
-2.524158557	1.265694034
3.2305532	-2.524158557
2.88707531	3.2305532
1.532429288	2.88707531
-0.239260582	1.532429288
-2.513914084	-0.239260582
-2.555832888	-2.513914084
0.297380981	-2.555832888
1.225895034	0.297380981
0.764220397	1.225895034
-2.769757079	0.764220397
2.769757079	-2.769757079
3.455069159	2.769757079
1.011522667	3.455069159
-1.054793979	1.011522667
3.215437235	-1.054793979
1.228798134	3.215437235
-0.248704791	1.228798134
-0.062272965	-0.248704791
-0.854973407	-0.062272965
0.68872233	-0.854973407
1.116867866	0.68872233
1.914908787	1.116867866
-0.161550924	1.914908787
-0.303613228	-0.161550924
0	-0.303613228
-0.467338045	0
-0.183467588	-0.467338045
0.32593225	-0.183467588
-1.124871254	0.32593225
2.176873673	-1.124871254
1.339350356	2.176873673
1.712808877	1.339350356
-1.316454811	1.712808877
-2.991289974	-1.316454811
-0.387953524	-2.991289974
-0.801072375	-0.387953524
-0.994826857	-0.801072375
-3.821309766	-0.994826857
3.758803253	-3.821309766
2.855869486	3.758803253
-1.058857378	2.855869486
0.571546769	-1.058857378
1.975074279	0.571546769
-5.054784448	1.975074279
-2.788304506	-5.054784448
3.228141847	-2.788304506
4.154900291	3.228141847
-3.156763495	4.154900291
1.356370979	-3.156763495
0	1.356370979
-5.001565452	0
1.765439876	-5.001565452
-4.94861685	1.765439876
0.596357372	-4.94861685
-1.441746167	0.596357372
4.456831948	-1.441746167
-4.47917582	4.456831948
2.056912063	-4.47917582
0.589328345	2.056912063
-1.557219755	0.589328345
-1.312734393	-1.557219755
0.647395943	-1.312734393
-0.423682204	0.647395943
-1.259292558	-0.423682204
-2.427970848	-1.259292558
-0.48808929	-2.427970848
-2.357487775	-0.48808929
-1.878215579	-2.357487775
1.111928304	-1.878215579
-3.772183703	1.111928304
-1.382452581	-3.772183703
3.286330091	-1.382452581
2.658445585	3.286330091
-0.310522165	2.658445585
2.876878431	-0.310522165
-0.58282016	2.876878431
-2.509601403	-0.58282016
4.17901184	-2.509601403
2.273341821	4.17901184
2.770874378	2.273341821
1.819807586	2.770874378
0.449824042	1.819807586
3.010436787	0.449824042
0.620221132	3.010436787
-3.076521804	0.620221132
2.207131108	-3.076521804
-2.804020537	2.207131108
1.190237218	-2.804020537
0.652840057	1.190237218
-1.395076526	0.652840057
-1.350068722	-1.395076526
-3.624779039	-1.350068722
-3.505936123	-3.624779039
2.922582438	-3.505936123
0	2.922582438
0.87375934	0
1.483476779	0.87375934
4.55405151	1.483476779
-3.72235488	4.55405151
0.889666278	-3.72235488
-3.048816029	0.889666278
-2.983946523	-3.048816029
0.754375506	-2.983946523
-2.024453772	0.754375506
0.625508816	-2.024453772
0.322804062	0.625508816
4.280896945	0.322804062
2.138418819	4.280896945
-4.053418332	2.138418819
3.20788484	-4.053418332
-2.781636297	3.20788484
5.190873067	-2.781636297
1.644219166	5.190873067
0.853549473	1.644219166
1.174665748	0.853549473
-0.24615397	1.174665748
2.31435421	-0.24615397
1.21672988	2.31435421
-1.256874401	1.21672988
3.044916929	-1.256874401
-1.096545156	3.044916929
-1.208294387	-1.096545156
0.516797016	-1.208294387
-0.178589193	0.516797016
-0.817633431	-0.178589193
0.698396533	-0.817633431
2.57154223	0.698396533
-2.29354364	2.57154223
0.829388641	-2.29354364
-0.651082501	0.829388641
-1.114661222	-0.651082501
-1.573564847	-1.114661222
1.092022985	-1.573564847
-2.072823655	1.092022985
-3.851459701	-2.072823655
-0.406287312	-3.851459701
-2.891191488	-0.406287312
-1.511139867	-2.891191488
-1.329896756	-1.511139867
1.843577394	-1.329896756
0.200289374	1.843577394
0.642661492	0.200289374
-1.356631504	0.642661492
-2.83884171	-1.356631504
-0.207540718	-2.83884171
5.588798577	-0.207540718
-0.525280262	5.588798577
-0.32970686	-0.525280262
0.59269189	-0.32970686
3.863970699	0.59269189
1.130665312	3.863970699
-0.145848552	1.130665312
0	-0.145848552
-4.042243577	0
2.1903388	-4.042243577
-4.00876989	2.1903388
8.899922966	-4.00876989
3.224159866	8.899922966
1.206944766	3.224159866
0.212622096	1.206944766
-1.674493954	0.212622096
-2.303974803	-1.674493954
2.127105345	-2.303974803
1.289836135	2.127105345
2.549740351	1.289836135
0.283527267	2.549740351
-3.730484481	0.283527267
-0.274671548	-3.730484481
1.945586662	-0.274671548
0.422996208	1.945586662
0.210829019	0.422996208
0.496563282	0.210829019
0.872539678	0.496563282
0.132112881	0.872539678
0	0.132112881
1.646127705	0
0.296406293	1.646127705
-0.537885003	0.296406293
-0.093031917	-0.537885003
0	-0.093031917
-2.621555127	0
1.761576	-2.621555127
0.934411583	1.761576
0.426914802	0.934411583
-3.832465243	0.426914802
-2.218421391	-3.832465243
2.774991295	-2.218421391
1.444068415	2.774991295
-1.214666671	1.444068415
0	-1.214666671
0.209823634	0
-2.703911347	0.209823634
0.566131331	-2.703911347
2.023385342	0.566131331
0.627557446	2.023385342
0.811861346	0.627557446
-0.811861346	0.811861346
1.933787848	-0.811861346
-1.140732332	1.933787848
-1.020802815	-1.140732332
0.341426735	-1.020802815
2.005878482	0.341426735
-0.633031345	2.005878482
0.540189448	-0.633031345
-1.535035757	0.540189448
-1.597295797	-1.535035757
0.325328007	-1.597295797
1.253101645	0.325328007
1.609617383	1.253101645
-1.741780151	1.609617383
0.508811048	-1.741780151
-0.169316191	0.508811048
0.469616717	-0.169316191
0.074934436	0.469616717
0	0.074934436
1.228379488	0
-0.873205734	1.228379488
1.592036587	-0.873205734
-0.848400515	1.592036587
0.111069986	-0.848400515
-0.074032948	0.111069986
-0.333828203	-0.074032948
-2.292471683	-0.333828203
1.359280887	-2.292471683
-0.244062826	1.359280887
-0.112845602	-0.244062826
-5.532255661	-0.112845602
-2.00890645	-5.532255661
-1.616072811	-2.00890645
-0.185777739	-1.616072811
-1.414921649	-0.185777739
2.36084686	-1.414921649
-0.225386839	2.36084686
0.061519534	-0.225386839
-1.154652003	0.061519534
-1.841826867	-1.154652003
1.467839313	-1.841826867
-0.710259932	1.467839313
0.564441762	-0.710259932
-0.50156845	0.564441762
1.331965582	-0.50156845
2.329488254	1.331965582
1.682394979	2.329488254
0.495295713	1.682394979
-0.714005413	0.495295713
1.560217292	-0.714005413
0.234879732	1.560217292
1.069528912	0.234879732
1.039070345	1.069528912
1.59517245	1.039070345
0.60105365	1.59517245
-0.544551153	0.60105365
0.131715138	-0.544551153
0	0.131715138
-1.001614723	0
-0.456882577	-1.001614723
-3.831290172	-0.456882577
-0.337603339	-3.831290172
-1.301449944	-0.337603339
-0.789078449	-1.301449944
0.668086299	-0.789078449
0.12099215	0.668086299
-1.318611255	0.12099215
0.732454953	-1.318611255
-0.9982766	0.732454953
-2.445717757	-0.9982766
0.335149036	-2.445717757
-4.929217221	0.335149036
1.526081503	-4.929217221
0.453319719	1.526081503
-1.191650977	0.453319719
3.111505166	-1.191650977
1.050871377	3.111505166
0.020905195	1.050871377
2.089226885	0.020905195
-0.389704113	2.089226885
0.839051275	-0.389704113
0.568991578	0.839051275
1.966355491	0.568991578
0.791613079	1.966355491
1.448166209	0.791613079
-0.213945428	1.448166209
-4.90822629	-0.213945428
1.823758755	-4.90822629
0	1.823758755
-0.281520395	0
-2.735422645	-0.281520395
0.082747212	-2.735422645
-1.458055408	0.082747212
-0.547024297	-1.458055408
1.652930195	-0.547024297
-5.261569173	1.652930195
-0.175131393	-5.261569173
0.415437353	-0.175131393
0.544011787	0.415437353
0.821271095	0.544011787
-3.79473099	0.821271095
-0.605450891	-3.79473099
0.627804753	-0.605450891
-1.214316698	0.627804753
-2.21900904	-1.214316698
-1.632498941	-2.21900904
0.492554063	-1.632498941
0.62973969	0.492554063
0.85658586	0.62973969
1.963085182	0.85658586
1.123859885	1.963085182
0.423776702	1.123859885
2.440486077	0.423776702
2.212527156	2.440486077
0	2.212527156
-4.208864157	0
0.860457598	-4.208864157
-2.874849794	0.860457598
0.383617756	-2.874849794
1.431151439	0.383617756
0.994153775	1.431151439
1.288649481	0.994153775
0.993314149	1.288649481
-1.123607327	0.993314149
0.822337462	-1.123607327
1.539808011	0.822337462
-0.702803447	1.539808011
-2.204065021	-0.702803447
1.237666434	-2.204065021
3.290119535	1.237666434
1.779848309	3.290119535
0.593109418	1.779848309
1.356982848	0.593109418
0.921111839	1.356982848
-2.03369538	0.921111839
0.87089158	-2.03369538
-1.135684484	0.87089158
1.115517094	-1.135684484
-0.383955205	1.115517094
-0.446429313	-0.383955205
0.790037534	-0.446429313
-1.976630834	0.790037534
0.472231655	-1.976630834
-2.551740983	0.472231655
-0.084086614	-2.551740983
-1.632602784	-0.084086614
0.66049031	-1.632602784
2.9709298	0.66049031
-2.378084532	2.9709298
0.568362755	-2.378084532
1.603365946	0.568362755
-2.045146406	1.603365946
0.923406351	-2.045146406
-2.753244641	0.923406351
-0.279540016	-2.753244641
-1.038970385	-0.279540016
2.725783093	-1.038970385
0.126957275	2.725783093
0	0.126957275
2.85584807	0
1.022294734	2.85584807
-0.142493663	1.022294734
-3.334677833	-0.142493663
1.234971216	-3.334677833
0.332295218	1.234971216
2.194284697	0.332295218
1.189650082	2.194284697
0	1.189650082
0.040080161	0
-0.865283596	0.040080161
1.862102057	-0.865283596
0.277337737	1.862102057
0.217369911	0.277337737
3.03289187	0.217369911
-0.653220382	3.03289187
0.499904906	-0.653220382
-1.118623043	0.499904906
0.213116423	-1.118623043
-2.132110106	0.213116423
-0.316831948	-2.132110106
-0.876499635	-0.316831948
1.607655941	-0.876499635
-2.99782641	1.607655941
0.586630589	-2.99782641
2.666824708	0.586630589
0.743497849	2.666824708
-1.373917588	0.743497849
1.665888599	-1.373917588
0.813012608	1.665888599
0.019277108	0.813012608
0.30792942	0.019277108
-1.451685224	0.30792942
0.350331226	-1.451685224
0.831967651	0.350331226
1.092278753	0.831967651
-0.554229799	1.092278753
0.877700731	-0.554229799
2.36541909	0.877700731
0.462749553	2.36541909
0.423846576	0.462749553
-0.147221226	0.423846576
0.441015048	-0.147221226
1.996798964	0.441015048
3.027047652	1.996798964
-0.261894519	3.027047652
-0.684153182	-0.261894519
0.631691871	-0.684153182
-0.75498559	0.631691871
0.035242291	-0.75498559
-1.885170536	0.035242291
-0.666489002	-1.885170536
-0.343985131	-0.666489002
2.524979697	-0.343985131
-0.816765904	2.524979697
1.310681179	-0.816765904
2.072342338	1.310681179
0	2.072342338
1.590184829	0
-1.43518609	1.590184829
-0.20671842	-1.43518609
-1.196995817	-0.20671842
0.17436796	-1.196995817
1.658642033	0.17436796
-1.536765113	1.658642033
0.260665714	-1.536765113
-2.923257986	0.260665714
1.296067854	-2.923257986
1.174936796	1.296067854
1.09233856	1.174936796
-1.476618509	1.09233856
-0.949541159	-1.476618509
0.77437909	-0.949541159
0.454784761	0.77437909
-0.244627066	0.454784761
0.523470049	-0.244627066
1.090447845	0.523470049
0.463719165	1.090447845
0.188307853	0.463719165
0	0.188307853
2.533063499	0
-0.551794728	2.533063499
0.334784377	-0.551794728
0.964584229	0.334784377
